loss,val_loss
0.39157068729400635,0.18652752041816711
0.131140798330307,0.08396238088607788
0.08057098835706711,0.06190575286746025
0.06832672655582428,0.058368850499391556
0.06478317081928253,0.053886204957962036
0.06143729016184807,0.05274485796689987
0.05873262509703636,0.04909169301390648
0.05687761306762695,0.05235389992594719
0.05576077476143837,0.0468113049864769
0.05594941973686218,0.047003768384456635
0.05380652844905853,0.046068206429481506
0.05358028784394264,0.045293115079402924
0.05347823351621628,0.04705161228775978
0.05240847170352936,0.04368678480386734
0.05224759504199028,0.045021895319223404
0.05356724560260773,0.04586370289325714
0.051396068185567856,0.04508568346500397
0.050876494497060776,0.045954279601573944
0.0519162155687809,0.04719315469264984
0.053453657776117325,0.04924144223332405
0.05198618397116661,0.04342883452773094
0.050636690109968185,0.04392815753817558
0.05002917721867561,0.044681742787361145
0.050067536532878876,0.04122389853000641
0.04979903623461723,0.044534631073474884
0.049488529562950134,0.0419938787817955
0.049271441996097565,0.04104740545153618
0.04964381828904152,0.042350322008132935
0.04940836504101753,0.042144775390625
0.04884122684597969,0.04126676172018051
0.04953085258603096,0.04251160845160484
0.049288757145404816,0.04102902114391327
0.047966234385967255,0.041825827211141586
0.04759984463453293,0.04395388811826706
0.04748658835887909,0.04375481605529785
0.04730815067887306,0.041851624846458435
0.04702187702059746,0.042245469987392426
0.046302299946546555,0.04567953199148178
0.046539295464754105,0.04341217875480652
0.04695453867316246,0.04489212855696678
0.04648552089929581,0.04199300706386566
0.04690151289105415,0.04202441871166229
0.0459078848361969,0.04545937106013298
0.04555780813097954,0.0444282703101635
0.04475761577486992,0.04245441034436226
0.04601842537522316,0.04670199379324913
0.046274129301309586,0.04272512346506119
0.04444374144077301,0.04462544620037079
0.04414188861846924,0.0454719215631485
0.044026944786310196,0.04206144064664841
0.043797317892313004,0.04486893117427826
0.0438842847943306,0.04686162248253822
0.042812030762434006,0.04491501301527023
0.04317393898963928,0.045843835920095444
0.04152098670601845,0.047580305486917496
0.041569970548152924,0.04490002617239952
0.04196340590715408,0.043822791427373886
0.04178440570831299,0.04575270786881447
0.04189511388540268,0.04447851702570915
0.0406794473528862,0.04876900464296341
0.03973584994673729,0.04642332345247269
0.040891382843256,0.04464300721883774
0.040287528187036514,0.04712620750069618
0.03994552418589592,0.04748564958572388
0.039189599454402924,0.05296818166971207
0.038543425500392914,0.057038869708776474
0.04107121378183365,0.05168449133634567
0.04181347414851189,0.043633222579956055
0.03879496827721596,0.048438671976327896
0.03828437998890877,0.04833433777093887
0.03686370328068733,0.054806601256132126
0.03662165254354477,0.047693196684122086
0.03553693741559982,0.057155806571245193
0.039413683116436005,0.05476070195436478
0.03960508108139038,0.045136306434869766
0.0391964390873909,0.046735089272260666
0.035237476229667664,0.05010075494647026
0.035430826246738434,0.049793705344200134
0.035327453166246414,0.04890163615345955
0.03357839956879616,0.057111531496047974
0.03355148807168007,0.052862539887428284
0.033101923763751984,0.05270486697554588
0.034234993159770966,0.054832823574543
0.034534014761447906,0.05124116316437721
0.03447069972753525,0.05067424103617668
0.0333176925778389,0.05229989439249039
0.03172159940004349,0.06182383373379707
0.032412588596343994,0.04878905415534973
0.03135310858488083,0.05548575893044472
0.0318593755364418,0.050837647169828415
0.03127340227365494,0.05723024904727936
0.030764058232307434,0.05459944158792496
0.030540505424141884,0.05358075350522995
0.030771883204579353,0.05579518526792526
0.028815729543566704,0.05724288523197174
0.028377199545502663,0.05202192813158035
0.027421623468399048,0.057343561202287674
0.028825215995311737,0.05584786832332611
0.030583899468183517,0.05894671753048897
0.0267840176820755,0.05782588571310043
0.027099614962935448,0.05734012648463249
0.026564981788396835,0.059221312403678894
0.02707289345562458,0.056451745331287384
0.025893209502100945,0.054588768631219864
0.02408667653799057,0.05788489431142807
0.024079501628875732,0.059692054986953735
0.02342158369719982,0.05636051669716835
0.024022167548537254,0.054632626473903656
0.026442699134349823,0.05854891613125801
0.026458147913217545,0.059996407479047775
0.02542722038924694,0.061152588576078415
0.02507130615413189,0.055389404296875
0.022662006318569183,0.060568917542696
0.021709304302930832,0.05756017565727234
0.021874304860830307,0.06214768812060356
0.021363407373428345,0.06063416227698326
0.0209983941167593,0.06299081444740295
0.02179708518087864,0.0580330565571785
0.021361611783504486,0.0579434297978878
0.023011131212115288,0.05621016398072243
0.024266010150313377,0.056928522884845734
0.024618033319711685,0.05727436766028404
0.02150668203830719,0.06354790925979614
0.01895427145063877,0.05915084853768349
0.018840022385120392,0.06207618489861488
0.018460284918546677,0.05758708342909813
0.01863907277584076,0.06058143824338913
0.01855149120092392,0.06384669244289398
0.018792880699038506,0.06127144768834114
0.018506204709410667,0.06269518285989761
0.018818559125065804,0.06267291307449341
0.0193428173661232,0.06153520941734314
0.020313860848546028,0.057761047035455704
0.019317634403705597,0.062190260738134384
0.017192192375659943,0.06086045876145363
0.016663838177919388,0.05999169126152992
0.01659180223941803,0.05991380289196968
0.016724124550819397,0.0630214586853981
0.01678188517689705,0.05986664444208145
0.016008934006094933,0.06045155972242355
0.016167111694812775,0.06119329854846001
0.015833290293812752,0.06189032644033432
0.01553891971707344,0.06133603677153587
0.014975805766880512,0.06266655772924423
0.014868602156639099,0.061362750828266144
0.01558028906583786,0.06282865256071091
0.014866535551846027,0.06684946268796921
0.015316079370677471,0.061774712055921555
0.015035498887300491,0.06233061105012894
0.015083338133990765,0.061155498027801514
0.015420163981616497,0.06484491378068924
0.021912582218647003,0.05881642922759056
0.020745346322655678,0.05966217443346977
0.0169939324259758,0.06272125244140625
0.0168796144425869,0.059986576437950134
0.015588019974529743,0.06312233954668045
0.015358543023467064,0.06114871799945831
0.014970234595239162,0.06194347143173218
0.0146033875644207,0.06304198503494263
0.01410148199647665,0.06077900901436806
0.013774201273918152,0.06334238499403
0.013484467752277851,0.06250450760126114
0.013873878866434097,0.059825558215379715
0.013530000112950802,0.06149105727672577
0.013712403364479542,0.06368852406740189
0.013616577722132206,0.06220380961894989
0.013515286147594452,0.06400088220834732
0.013561172410845757,0.0613408125936985
0.015469767153263092,0.0653441920876503
0.016571449115872383,0.059943925589323044
0.015472141094505787,0.06458160281181335
0.014949172735214233,0.06352792680263519
0.015218370594084263,0.060838084667921066
0.014855236746370792,0.062325071543455124
0.01375944446772337,0.06225084140896797
0.013293088413774967,0.0591743066906929
0.013337151147425175,0.061370816081762314
0.013395454734563828,0.06014709919691086
0.013451601378619671,0.06122377887368202
0.01299482025206089,0.060360293835401535
0.013165603391826153,0.06242642179131508
0.013077410869300365,0.05987471342086792
0.012537727132439613,0.06253094971179962
0.012685267254710197,0.06063949316740036
0.01258664857596159,0.06110542267560959
0.012155821546912193,0.06264771521091461
0.012223482131958008,0.06199290603399277
0.012838360853493214,0.06139252334833145
0.012588090263307095,0.06224054843187332
0.013162508606910706,0.05910694971680641
0.012639734894037247,0.06230712682008743
0.012142797000706196,0.06312111765146255
0.012036288157105446,0.0597534254193306
0.012177516706287861,0.06244681030511856
0.01201483141630888,0.059662848711013794
0.011748244054615498,0.06297560781240463
0.011860644444823265,0.06409206241369247
0.011636191979050636,0.06220246106386185
0.011895889416337013,0.05989532917737961
0.01207643561065197,0.06017060950398445
0.012002881616353989,0.061841342598199844
0.011960786767303944,0.061924047768116
0.012031642720103264,0.06331629306077957
0.011705746874213219,0.060719072818756104
0.011747969314455986,0.06151958182454109
0.011842966079711914,0.06038656830787659
0.011669074185192585,0.06216953322291374
0.011447647586464882,0.06370548158884048
0.011508198454976082,0.06154916435480118
0.011812700890004635,0.060938507318496704
0.011897427961230278,0.06052040308713913
0.011985622346401215,0.06478313356637955
0.012148481793701649,0.06273574382066727
0.012455077841877937,0.061925701797008514
0.01187913492321968,0.059636663645505905
0.011715628206729889,0.06325413286685944
0.011461896821856499,0.06429756432771683
0.011653779074549675,0.06281475722789764
0.011815045960247517,0.06411620229482651
0.011661871336400509,0.06586544215679169
0.011493896134197712,0.059348367154598236
0.011291681788861752,0.06288208812475204
0.010770056396722794,0.061387643218040466
0.010922468267381191,0.06276379525661469
0.011215190403163433,0.060966864228248596
0.011024168692529202,0.06293993443250656
0.010926266200840473,0.06361676752567291
0.010698321275413036,0.061735041439533234
0.010889384895563126,0.06159577518701553
0.011037732474505901,0.0621630884706974
0.011302104219794273,0.06437581032514572
0.01097167655825615,0.06290175765752792
0.011046245694160461,0.0648287683725357
0.010693267919123173,0.06560225039720535
0.01069522462785244,0.06160884350538254
0.010451890528202057,0.06376421451568604
0.010382217355072498,0.06396634876728058
0.010287605226039886,0.06244773417711258
0.010181321762502193,0.0635748952627182
0.010159475728869438,0.06322982907295227
0.010175665840506554,0.061031877994537354
0.010251904837787151,0.061721350997686386
0.010254462249577045,0.06240677833557129
0.01032235473394394,0.06308861821889877
0.010685714893043041,0.06376474350690842
0.01042430754750967,0.0636691078543663
0.010627228766679764,0.06384468078613281
0.010577970184385777,0.059494126588106155
0.010401815176010132,0.06753718107938766
0.01068804133683443,0.06491613388061523
0.010746113024652004,0.06566082686185837
0.010379462502896786,0.06195930764079094
0.010412091389298439,0.062737375497818
0.010451137088239193,0.06140340492129326
0.010656096041202545,0.06326960772275925
0.01088748686015606,0.06277146190404892
0.010641040280461311,0.06495694816112518
0.010782566852867603,0.0639675110578537
0.01357231568545103,0.06548496335744858
0.01598110795021057,0.0649019256234169
0.01776425540447235,0.05917883291840553
0.01675593852996826,0.06203847751021385
0.013493891805410385,0.06262663006782532
0.012375817634165287,0.06324806064367294
0.011455549858510494,0.06360799074172974
0.010898714885115623,0.06216048449277878
0.010478855110704899,0.06209603324532509
0.01012270338833332,0.06416624039411545
0.010139952413737774,0.06091172993183136
0.010073109529912472,0.0635514035820961
0.009715402498841286,0.06475789099931717
0.009607799351215363,0.06306951493024826
0.009629582054913044,0.06309685111045837
0.009696298278868198,0.06327174603939056
0.009655959904193878,0.06337495893239975
0.00954529270529747,0.06503015756607056
0.009439218789339066,0.06297968327999115
0.00941966287791729,0.06377023458480835
0.00951777957379818,0.06239022687077522
0.00952974148094654,0.06259402632713318
0.009430832229554653,0.06383832544088364
0.009376001544296741,0.06253565102815628
0.009532392956316471,0.06560540944337845
0.009432910941541195,0.06271468102931976
0.009413672611117363,0.06419859826564789
0.009411294013261795,0.061938222497701645
0.009576120413839817,0.06487404555082321
0.009353622794151306,0.06620804965496063
0.009299386292696,0.06366663426160812
0.009254254400730133,0.06562840938568115
0.009251346811652184,0.06334254890680313
0.009247943758964539,0.06467308849096298
0.00940651260316372,0.06559102982282639
0.009525077417492867,0.06356073915958405
0.00960333738476038,0.06084723770618439
