mean_absolute_error,mean_square_error,mean_absolute_percentage_error,log_poisson_loss,r_square
0.35500532388687134,0.2306821197271347,80.5013198852539,0.2646837532520294,-7073.93505859375
0.14543332159519196,0.06663887947797775,58.72679901123047,-0.06673372536897659,-0.4511345624923706
0.13717058300971985,0.06094684451818466,56.71657180786133,-0.055503081530332565,-0.2320462316274643
0.1351788192987442,0.05884276703000069,56.684303283691406,-0.05926072597503662,-0.24927182495594025
0.13081678748130798,0.05664423108100891,52.62348556518555,-0.05227336660027504,-0.3185180723667145
0.12923657894134521,0.05612923204898834,54.3927001953125,-0.04917551204562187,-0.41210150718688965
0.12959833443164825,0.055031657218933105,51.89823913574219,-0.05825652927160263,-0.5385022163391113
0.1253233402967453,0.05429830402135849,53.638404846191406,-0.05357334390282631,-0.6007412672042847
0.12668532133102417,0.05319620296359062,50.57686233520508,-0.05324476212263107,-0.7980923652648926
0.1242479756474495,0.052845846861600876,50.350833892822266,-0.050106681883335114,-0.9430233836174011
0.12835116684436798,0.05582423508167267,53.20906066894531,-0.05145948380231857,-1.1283953189849854
0.1238434761762619,0.051805201917886734,51.35672378540039,-0.05065992847084999,-1.634161114692688
0.12411944568157196,0.05264272540807724,51.703182220458984,-0.05144553631544113,-1.943214774131775
0.12581616640090942,0.05326943099498749,51.94929122924805,-0.04870380461215973,-1.9723749160766602
0.12629444897174835,0.053463276475667953,51.52883529663086,-0.04729611799120903,-2.456148862838745
0.12568019330501556,0.05200700834393501,52.72702407836914,-0.05765143409371376,-2.8208208084106445
0.12388566136360168,0.05127469822764397,50.103790283203125,-0.04272722452878952,-3.0675833225250244
0.1217680424451828,0.049146201461553574,48.87355041503906,-0.05041330307722092,-3.310457944869995
0.12179599702358246,0.05063702166080475,49.30826950073242,-0.044389758259058,-3.182270050048828
0.12307853996753693,0.05022212117910385,50.476470947265625,-0.04661219194531441,-2.977605104446411
0.1221771389245987,0.05002942681312561,51.97007369995117,-0.05828482657670975,-2.855762481689453
0.1214509978890419,0.049815189093351364,48.332557678222656,-0.041724368929862976,-2.8627185821533203
0.12109466642141342,0.04932716116309166,49.634132385253906,-0.05149632692337036,-2.9716227054595947
0.12094324827194214,0.049117546528577805,50.467525482177734,-0.052083443850278854,-2.649845838546753
0.12052187323570251,0.0486760213971138,50.50729751586914,-0.052505288273096085,-2.5788791179656982
0.12016342580318451,0.04913533478975296,49.29212188720703,-0.04794406518340111,-2.555077075958252
0.12083461880683899,0.049663249403238297,50.4193115234375,-0.050489917397499084,-2.344067335128784
0.11996959149837494,0.04899565503001213,49.82701110839844,-0.04711056500673294,-2.362018346786499
0.1193191334605217,0.04877643659710884,51.25347900390625,-0.053764648735523224,-2.171748399734497
0.11942403018474579,0.04795398563146591,50.1690788269043,-0.053291041404008865,-2.148467779159546
0.11769554764032364,0.0475425161421299,49.75313186645508,-0.0530356727540493,-2.365626573562622
0.11774329841136932,0.048375748097896576,48.178951263427734,-0.04308652877807617,-2.15726900100708
0.12290270626544952,0.05136474594473839,51.799041748046875,-0.05319598689675331,-2.788747549057007
0.11912498623132706,0.04828910902142525,49.767242431640625,-0.050606708973646164,-3.007932662963867
0.11851022392511368,0.04730600863695145,49.33302307128906,-0.052236516028642654,-2.5893971920013428
0.1180335059762001,0.047524165362119675,49.66815948486328,-0.051045384258031845,-2.52827525138855
0.11607996374368668,0.04691212251782417,48.699398040771484,-0.05014912411570549,-2.177642822265625
0.11773823946714401,0.047299303114414215,48.11323928833008,-0.051765743643045425,-2.223229169845581
0.11620492488145828,0.046620726585388184,49.49484634399414,-0.05320741608738899,-2.280184507369995
0.11741740256547928,0.04740988835692406,51.016273498535156,-0.05586504191160202,-2.448787212371826
0.11665378510951996,0.047380231320858,49.2202262878418,-0.05228792876005173,-2.2283880710601807
0.11628209799528122,0.046851299703121185,47.561187744140625,-0.04816173017024994,-2.146219491958618
0.11709167063236237,0.04686320573091507,49.960147857666016,-0.058817196637392044,-2.1231441497802734
0.11784511804580688,0.047491542994976044,47.769527435302734,-0.0459667332470417,-2.0902280807495117
0.1170727014541626,0.047165270894765854,50.72917938232422,-0.05911151319742203,-2.284393072128296
0.11635950207710266,0.04636295512318611,49.02256774902344,-0.049265820533037186,-2.5828208923339844
0.11537054181098938,0.046101201325654984,47.73970413208008,-0.046093858778476715,-2.3939363956451416
0.11549418419599533,0.04619426652789116,48.83693313598633,-0.05263163521885872,-2.4861738681793213
0.11419889330863953,0.045292213559150696,49.417396545410156,-0.053641654551029205,-1.9258685111999512
0.11884823441505432,0.04837845638394356,50.990291595458984,-0.06039660423994064,-2.0015828609466553
0.11557158082723618,0.0465548112988472,48.3673095703125,-0.04835239425301552,-2.41530442237854
0.11533165723085403,0.04712827131152153,49.6866455078125,-0.04658186063170433,-2.3282217979431152
0.11599551886320114,0.04540238529443741,48.82497787475586,-0.05438735708594322,-2.6842586994171143
0.11372087895870209,0.04444316402077675,48.95020294189453,-0.056168947368860245,-2.474538564682007
0.11285156011581421,0.04483884945511818,48.482521057128906,-0.052417293190956116,-2.1655640602111816
0.11267245560884476,0.044130414724349976,46.92828369140625,-0.04933759942650795,-2.3875186443328857
0.11292479187250137,0.04458673670887947,49.568199157714844,-0.05746128410100937,-2.2230818271636963
0.11221839487552643,0.04342934116721153,47.62800979614258,-0.05457693710923195,-2.1785502433776855
0.11101321876049042,0.043229445815086365,48.67152786254883,-0.05367438122630119,-1.9187649488449097
0.11026209592819214,0.04294797405600548,47.357887268066406,-0.0516287200152874,-1.849281668663025
0.11214721202850342,0.043576065450906754,48.860496520996094,-0.06073424592614174,-1.9662145376205444
0.11105912178754807,0.04380547255277634,48.9529914855957,-0.05543815717101097,-1.6358795166015625
0.11036311835050583,0.042793598026037216,47.213836669921875,-0.05339113250374794,-1.6103425025939941
0.11026067286729813,0.0433242991566658,48.21221160888672,-0.05363734811544418,-2.0492165088653564
0.1083468422293663,0.04174789413809776,47.901275634765625,-0.057301949709653854,-1.8063956499099731
0.10976684093475342,0.04209170863032341,47.76546096801758,-0.05341683328151703,-2.0336596965789795
0.10962014645338058,0.04154515638947487,48.30753707885742,-0.060097042471170425,-2.024456262588501
0.10690126568078995,0.04047693312168121,46.495689392089844,-0.05611530318856239,-2.285485029220581
0.10838429629802704,0.041570182889699936,49.638946533203125,-0.06012139841914177,-1.5653023719787598
0.10933740437030792,0.04170672222971916,48.018524169921875,-0.05381140112876892,-3.131632089614868
0.1076776310801506,0.041818782687187195,47.794761657714844,-0.05915090814232826,-1.1717900037765503
0.1112401932477951,0.04353829845786095,49.156192779541016,-0.0550609827041626,-1.859277367591858
0.10746093839406967,0.042291849851608276,47.87224197387695,-0.05044453591108322,-1.1760398149490356
0.10961756110191345,0.0420038104057312,49.10238265991211,-0.06005111709237099,-1.77742338180542
0.10702051222324371,0.03985511511564255,46.74029541015625,-0.056664690375328064,-2.960214376449585
0.10603600740432739,0.03991825133562088,47.8526725769043,-0.05969506502151489,-1.8708773851394653
0.10590935498476028,0.03938985988497734,46.63335418701172,-0.05462420731782913,-4.354818820953369
0.10453790426254272,0.03953051567077637,46.0575065612793,-0.05423456057906151,-1.5759763717651367
0.10558737814426422,0.03941675275564194,48.365882873535156,-0.06253384798765182,-1.8668522834777832
0.10522420704364777,0.04013374075293541,48.06085205078125,-0.056488487869501114,-1.7723604440689087
0.10963696986436844,0.0427691712975502,49.108238220214844,-0.05570382624864578,-3.5802228450775146
0.10385061055421829,0.038735195994377136,44.870452880859375,-0.05623280629515648,-0.95558762550354
0.10154342651367188,0.03665924072265625,45.54125213623047,-0.06120828539133072,-2.4456734657287598
0.10334062576293945,0.03815048933029175,48.036190032958984,-0.06320694088935852,-1.6372677087783813
0.10168113559484482,0.037130534648895264,44.91975021362305,-0.05437328666448593,-1.8687893152236938
0.09934871643781662,0.035475216805934906,45.10673904418945,-0.06093059480190277,-1.1167622804641724
0.09869150072336197,0.03556230664253235,44.9063835144043,-0.058889467269182205,-2.717557191848755
0.09965158998966217,0.03677506372332573,47.64560317993164,-0.06037236005067825,-0.9707517623901367
0.09835869818925858,0.03496023640036583,44.3172492980957,-0.058231547474861145,-1.9990133047103882
0.09705238789319992,0.03401082754135132,44.191715240478516,-0.06472158432006836,-1.3202272653579712
0.09597689658403397,0.03335331380367279,44.055381774902344,-0.0600343681871891,-2.7669875621795654
0.0989663377404213,0.03574973717331886,46.88276672363281,-0.06355517357587814,-2.0820441246032715
0.09578455239534378,0.034145548939704895,45.26939392089844,-0.06541521102190018,-0.698083221912384
0.09956417232751846,0.035863619297742844,45.502525329589844,-0.05794230476021767,-1.727652907371521
0.09598717093467712,0.034259501844644547,45.78004837036133,-0.059764761477708817,-0.9026197791099548
0.09584023803472519,0.03351515159010887,44.76762771606445,-0.061512868851423264,-1.0935819149017334
0.09735628962516785,0.034624602645635605,45.936214447021484,-0.06594850867986679,-2.25118350982666
0.09775599092245102,0.034968145191669464,46.4521484375,-0.05969950556755066,-1.2017830610275269
0.09768916666507721,0.035372428596019745,44.55559158325195,-0.05810666084289551,-30.301223754882812
0.09382584691047668,0.032251302152872086,44.55941390991211,-0.06328754127025604,-0.9449575543403625
0.09271908551454544,0.031516656279563904,42.883121490478516,-0.05894272029399872,-1.1580555438995361
0.09232614934444427,0.031703121960163116,43.7254753112793,-0.06341074407100677,-0.6271546483039856
0.09168516844511032,0.030648602172732353,43.217979431152344,-0.06381980329751968,-0.7476832866668701
0.09010013937950134,0.03030857816338539,43.6696891784668,-0.06585019081830978,-0.7764289975166321
0.0896376296877861,0.029709745198488235,44.007930755615234,-0.06486959010362625,-1.5866260528564453
0.08923368901014328,0.029431842267513275,41.940643310546875,-0.06311120092868805,-1.1793357133865356
0.08726166188716888,0.027902351692318916,40.72213363647461,-0.06067600101232529,-1.2557588815689087
0.08638040721416473,0.0278780497610569,42.77457809448242,-0.06503476202487946,-0.9105406403541565
0.08822029083967209,0.028532199561595917,41.20097732543945,-0.06429575383663177,-1.0323715209960938
0.0853113904595375,0.02733510732650757,41.60239028930664,-0.06734572350978851,-0.8316628932952881
0.08587099611759186,0.027755960822105408,41.47557067871094,-0.06480788439512253,-0.9951580166816711
0.08712155371904373,0.028661252930760384,41.81877899169922,-0.06415072828531265,-0.8608213067054749
0.08754349499940872,0.028940344229340553,43.084808349609375,-0.06436256319284439,-0.9892800450325012
0.08381181210279465,0.026051616296172142,39.621665954589844,-0.06708094477653503,-0.8661215901374817
0.08186343312263489,0.025378301739692688,38.507633209228516,-0.06394223868846893,-1.2337878942489624
0.07922175526618958,0.02416388876736164,37.89641189575195,-0.06623193621635437,-1.1742154359817505
0.08160480111837387,0.02522295154631138,39.7060432434082,-0.0687260553240776,-0.7382380366325378
0.08137072622776031,0.024590563029050827,39.32802963256836,-0.06625055521726608,-1.5436338186264038
0.0824413076043129,0.026304064318537712,39.048213958740234,-0.061965543776750565,-1.2625502347946167
0.08321643620729446,0.02630608342587948,39.41254806518555,-0.0667334496974945,-1.1978428363800049
0.08280076086521149,0.026035979390144348,40.52507781982422,-0.06699195504188538,-0.5163436532020569
0.07964383810758591,0.02383342757821083,38.078365325927734,-0.06588992476463318,-1.4894070625305176
0.07729868590831757,0.022480754181742668,36.72309875488281,-0.06897012144327164,-0.8027060031890869
0.07770046591758728,0.02300015278160572,38.407718658447266,-0.06674961000680923,-0.4957412779331207
0.07485590875148773,0.021504908800125122,36.498966217041016,-0.06798797100782394,-1.1769474744796753
0.07608985900878906,0.02188461646437645,38.50978469848633,-0.06726853549480438,-1.3410948514938354
0.07440914958715439,0.021219899877905846,35.87467575073242,-0.07073447108268738,-0.5925278067588806
0.07620763033628464,0.02260219119489193,38.25394058227539,-0.06689540296792984,-0.6640922427177429
0.07468181848526001,0.021513912826776505,36.14751052856445,-0.06607145816087723,-0.6986793875694275
0.07367364317178726,0.02046496793627739,37.024269104003906,-0.07208862155675888,-0.5819905996322632
0.07281319051980972,0.020465515553951263,35.98179244995117,-0.06730315834283829,-0.6013117432594299
0.07124742865562439,0.019641676917672157,35.15659713745117,-0.06849412620067596,-0.8970109820365906
0.06947683542966843,0.01853780448436737,33.878292083740234,-0.07028381526470184,-0.6117506623268127
0.06986972689628601,0.019070008769631386,34.300140380859375,-0.06761586666107178,-0.5703635811805725
0.07219477742910385,0.020296422764658928,36.268104553222656,-0.0708707943558693,-0.6392402052879333
0.07600944489240646,0.022462619468569756,37.00233459472656,-0.07041827589273453,-0.48674121499061584
0.0767265036702156,0.022149762138724327,37.346641540527344,-0.06771861761808395,-0.7807371020317078
0.07326547801494598,0.020928384736180305,36.215396881103516,-0.06279631704092026,-0.9431602954864502
0.07296299189329147,0.020490942522883415,36.615901947021484,-0.07130097597837448,-0.3320014476776123
0.07276094704866409,0.020471716299653053,35.581764221191406,-0.07232367992401123,-0.4548550546169281
0.07066523283720016,0.01916441135108471,35.28425598144531,-0.0671810507774353,-0.6724382042884827
0.06904839724302292,0.01857181265950203,34.023929595947266,-0.06617965549230576,-0.43556538224220276
0.06767076253890991,0.018004370853304863,32.57603454589844,-0.06871914118528366,-0.6055141091346741
0.06804510205984116,0.01810128428041935,34.105445861816406,-0.07364396005868912,-0.4234863817691803
0.06808147579431534,0.017935696989297867,34.8299560546875,-0.0701834112405777,-0.4717402458190918
0.06606168299913406,0.01713961362838745,32.997257232666016,-0.07115429639816284,-0.35591375827789307
0.06542552262544632,0.016876231878995895,32.581756591796875,-0.06863890588283539,-0.6422063708305359
0.06990193575620651,0.01953786425292492,36.642425537109375,-0.06963770091533661,-0.5323626399040222
