mean_absolute_error,mean_square_error,mean_absolute_percentage_error,log_poisson_loss,r_square
0.5305465459823608,0.4364185333251953,133.8606719970703,0.5913875699043274,-13505.1123046875
0.29136455059051514,0.1479668915271759,94.3766860961914,0.1778026819229126,-3142.248291015625
0.1986684501171112,0.07736020535230637,63.67394256591797,0.05027291551232338,-539.2600708007812
0.1700308471918106,0.06490762531757355,61.75625228881836,-0.01412421278655529,-272.8740539550781
0.15858663618564606,0.06144707277417183,56.71501922607422,-0.015919610857963562,-127.6804428100586
0.15521162748336792,0.06032903119921684,56.27398681640625,-0.025135952979326248,-88.70883178710938
0.1518821269273758,0.05913744121789932,55.553245544433594,-0.02774212509393692,-72.30587005615234
0.14852970838546753,0.05806087702512741,54.92886734008789,-0.02595941536128521,-59.818050384521484
0.1480603963136673,0.05801401659846306,55.51409149169922,-0.0364343635737896,-55.92634201049805
0.1455540955066681,0.05804293230175972,54.670562744140625,-0.029504576697945595,-44.94547653198242
0.1421084851026535,0.055585406720638275,54.045406341552734,-0.03325090557336807,-42.06480407714844
0.14141076803207397,0.05536307767033577,53.0168571472168,-0.035272691398859024,-40.08503723144531
0.13940225541591644,0.05441172793507576,53.23971939086914,-0.03837624564766884,-36.04079055786133
0.13972784578800201,0.05542518198490143,52.85577392578125,-0.03811559081077576,-28.211721420288086
0.1363842636346817,0.05367271974682808,52.547367095947266,-0.03781881928443909,-30.456825256347656
0.13646294176578522,0.05305768921971321,51.4150390625,-0.03930029273033142,-22.3454647064209
0.13415025174617767,0.05245876684784889,51.570098876953125,-0.04228940233588219,-26.96478843688965
0.13281318545341492,0.05185362696647644,51.09817123413086,-0.03764991834759712,-19.930953979492188
0.13328376412391663,0.05216439440846443,52.68828582763672,-0.0474734790623188,-22.625173568725586
0.13188008964061737,0.051603104919195175,50.790611267089844,-0.0395713709294796,-17.299488067626953
0.1317581683397293,0.051658809185028076,52.36394119262695,-0.0486433170735836,-17.95217514038086
0.1301325261592865,0.05109834298491478,50.20134735107422,-0.04012080281972885,-14.452982902526855
0.12837879359722137,0.0498371459543705,49.850162506103516,-0.041883859783411026,-12.702527046203613
0.1274884045124054,0.04901125282049179,49.904197692871094,-0.046578049659729004,-12.915514945983887
0.1264922171831131,0.048767540603876114,49.12947463989258,-0.04167715087532997,-12.11312198638916
0.1290494054555893,0.051602739840745926,52.66072463989258,-0.049254368990659714,-11.487578392028809
0.12528154253959656,0.04867607355117798,48.628787994384766,-0.045029498636722565,-10.798564910888672
0.125275656580925,0.048147283494472504,49.63536834716797,-0.048224542289972305,-10.620160102844238
0.12337756156921387,0.04781169071793556,49.09836196899414,-0.04419555142521858,-10.445844650268555
0.12482093274593353,0.04799797758460045,50.26256561279297,-0.050215259194374084,-9.521180152893066
0.12300919741392136,0.047932934015989304,48.87123107910156,-0.04439213126897812,-8.894891738891602
0.12284708768129349,0.04712134227156639,49.68171310424805,-0.05004631355404854,-8.338098526000977
0.12145267426967621,0.04641977697610855,48.24094009399414,-0.04643479734659195,-7.6297454833984375
0.12343741208314896,0.048100974410772324,51.1551399230957,-0.05609235167503357,-8.273655891418457
0.12205593287944794,0.046728894114494324,48.50360107421875,-0.04305897653102875,-6.841518878936768
0.12133681774139404,0.04713469743728638,51.254493713378906,-0.05349217727780342,-9.228020668029785
0.12147441506385803,0.046466171741485596,49.26254653930664,-0.05109359323978424,-6.576268672943115
0.11964242160320282,0.04557587206363678,49.70768356323242,-0.05326822027564049,-6.494117259979248
0.11989175528287888,0.046093326061964035,49.450172424316406,-0.0501970499753952,-6.459193706512451
