loss,val_loss
0.2306821197271347,0.05749564617872238
0.06663887947797775,0.050147250294685364
0.06094684451818466,0.04807984083890915
0.05884276703000069,0.04837063327431679
0.05664423108100891,0.04621247947216034
0.05612923204898834,0.04476284980773926
0.055031657218933105,0.04391197860240936
0.05429830402135849,0.049750007688999176
0.05319620296359062,0.04373227804899216
0.052845846861600876,0.042223088443279266
0.05582423508167267,0.042599868029356
0.051805201917886734,0.04740993306040764
0.05264272540807724,0.04119101166725159
0.05326943099498749,0.056891068816185
0.053463276475667953,0.04174770787358284
0.05200700834393501,0.04985584691166878
0.05127469822764397,0.046597257256507874
0.049146201461553574,0.048178769648075104
0.05063702166080475,0.049399714916944504
0.05022212117910385,0.04174871742725372
0.05002942681312561,0.0422675721347332
0.049815189093351364,0.043640315532684326
0.04932716116309166,0.04539166018366814
0.049117546528577805,0.04451323300600052
0.0486760213971138,0.048416003584861755
0.04913533478975296,0.04355013370513916
0.049663249403238297,0.04745255038142204
0.04899565503001213,0.04564443975687027
0.04877643659710884,0.04391713812947273
0.04795398563146591,0.044353045523166656
0.0475425161421299,0.0477539598941803
0.048375748097896576,0.04511987790465355
0.05136474594473839,0.04700762405991554
0.04828910902142525,0.04352456331253052
0.04730600863695145,0.04697788506746292
0.047524165362119675,0.04420815408229828
0.04691212251782417,0.047071751207113266
0.047299303114414215,0.047426868230104446
0.046620726585388184,0.04778033494949341
0.04740988835692406,0.046004462987184525
0.047380231320858,0.05152621492743492
0.046851299703121185,0.046092670410871506
0.04686320573091507,0.05353417620062828
0.047491542994976044,0.04702657088637352
0.047165270894765854,0.04882463812828064
0.04636295512318611,0.04888030141592026
0.046101201325654984,0.05007094144821167
0.04619426652789116,0.04650873690843582
0.045292213559150696,0.054530274122953415
0.04837845638394356,0.04983194172382355
0.0465548112988472,0.05132536217570305
0.04712827131152153,0.05136162415146828
0.04540238529443741,0.047023408114910126
0.04444316402077675,0.04894964396953583
0.04483884945511818,0.048609357327222824
0.044130414724349976,0.04770941287279129
0.04458673670887947,0.05039257928729057
0.04342934116721153,0.04845154657959938
0.043229445815086365,0.049889348447322845
0.04294797405600548,0.05245581269264221
0.043576065450906754,0.05444281920790672
0.04380547255277634,0.052230700850486755
0.042793598026037216,0.05624021589756012
0.0433242991566658,0.051529936492443085
0.04174789413809776,0.05398381128907204
0.04209170863032341,0.047216370701789856
0.04154515638947487,0.05384315922856331
0.04047693312168121,0.05212024971842766
0.041570182889699936,0.051869120448827744
0.04170672222971916,0.05463583394885063
0.041818782687187195,0.05144459381699562
0.04353829845786095,0.05823739245533943
0.042291849851608276,0.04897736757993698
0.0420038104057312,0.05037073418498039
0.03985511511564255,0.05236760154366493
0.03991825133562088,0.05043301731348038
0.03938985988497734,0.05406331270933151
0.03953051567077637,0.051817551255226135
0.03941675275564194,0.05292924493551254
0.04013374075293541,0.054749369621276855
0.0427691712975502,0.05030035972595215
0.038735195994377136,0.05218889191746712
0.03665924072265625,0.051547661423683167
0.03815048933029175,0.055949680507183075
0.037130534648895264,0.05455372482538223
0.035475216805934906,0.0568290613591671
0.03556230664253235,0.05574852600693703
0.03677506372332573,0.057183679193258286
0.03496023640036583,0.05553358793258667
0.03401082754135132,0.056199636310338974
0.03335331380367279,0.0571722574532032
0.03574973717331886,0.05925747752189636
0.034145548939704895,0.06011576950550079
0.035863619297742844,0.06087588146328926
0.034259501844644547,0.060361310839653015
0.03351515159010887,0.059895534068346024
0.034624602645635605,0.05846461281180382
0.034968145191669464,0.05897479131817818
0.035372428596019745,0.06258606165647507
0.032251302152872086,0.05972984805703163
0.031516656279563904,0.05796634033322334
0.031703121960163116,0.05463237315416336
0.030648602172732353,0.05890995264053345
0.03030857816338539,0.05831378698348999
0.029709745198488235,0.061727918684482574
0.029431842267513275,0.0612872876226902
0.027902351692318916,0.061633579432964325
0.0278780497610569,0.062282267957925797
0.028532199561595917,0.06129303202033043
0.02733510732650757,0.06153189763426781
0.027755960822105408,0.060186684131622314
0.028661252930760384,0.06197212636470795
0.028940344229340553,0.060418542474508286
0.026051616296172142,0.0659492015838623
0.025378301739692688,0.06395414471626282
0.02416388876736164,0.06604276597499847
0.02522295154631138,0.06591974198818207
0.024590563029050827,0.06679549813270569
0.026304064318537712,0.06148557737469673
0.02630608342587948,0.0642089694738388
0.026035979390144348,0.06523656845092773
0.02383342757821083,0.06516660749912262
0.022480754181742668,0.06690680980682373
0.02300015278160572,0.06446900963783264
0.021504908800125122,0.0648028776049614
0.02188461646437645,0.06635317206382751
0.021219899877905846,0.06798574328422546
0.02260219119489193,0.07040040194988251
0.021513912826776505,0.0683903843164444
0.02046496793627739,0.07276776432991028
0.020465515553951263,0.0693468526005745
0.019641676917672157,0.07206517457962036
0.01853780448436737,0.0712069422006607
0.019070008769631386,0.06598962843418121
0.020296422764658928,0.0677068829536438
0.022462619468569756,0.06616349518299103
0.022149762138724327,0.06973672658205032
0.020928384736180305,0.06762310117483139
0.020490942522883415,0.06840343773365021
0.020471716299653053,0.06588532030582428
0.01916441135108471,0.06964890658855438
0.01857181265950203,0.06818646937608719
0.018004370853304863,0.06984632462263107
0.01810128428041935,0.07176896929740906
